datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2024-01-29,974843.834984069,0.017815316449750755,1459988.654178953,0.0039014897113505698,1459.988654178953,3.901489711350532e-06,304377.31809373916,670466.5168903299,0.03025484
2024-01-30,971290.8033366039,-0.0033325176341150336,1764336.0310512925,0.3122011607913725,1764.3360310512926,0.0003122011607913725,581669.5932084084,389621.21012819547,-0.0083504915
2024-01-31,956079.8209828475,-0.01565887044153739,1766001.5343030796,0.0017147318249752404,1766.0015343030796,1.7147318249751544e-06,567565.1651514578,388514.6558313897,-0.008409202
2024-02-01,961971.8236125514,0.0061734503049459405,1776310.1669983407,0.010782188337228904,1776.310166998341,1.0782188337229153e-05,579550.2038521077,382421.6197604437,0.011811733
2024-02-02,970926.562169123,0.009311193391994915,1778677.2977332894,0.002460706932204359,1778.6772977332896,2.460706932204344e-06,586140.1788044656,384786.38336465735,0.0027170181
2024-02-03,962056.9561315904,-0.00912761777722941,1786036.7860267262,0.0075798609083216045,1786.0367860267265,7.579860908321712e-06,573705.5268021444,388351.42932944605,-0.0043728948
2024-02-04,951899.9835118267,-0.01055099501887497,1792351.2537719917,0.006563507186368458,1792.351253771992,6.563507186368579e-06,567095.0711277082,384804.9123841185,-0.009955823
2024-02-05,953248.2266504737,0.0014209975350761108,1796755.6453343483,0.00462694782923262,1796.7556453343486,4.626947829232524e-06,572504.4171122123,380743.8095382614,0.0029547215
2024-02-06,959507.9145688668,0.006567275159286017,1797311.1264562763,0.0005827245269365112,1797.3111264562767,5.827245269366486e-07,578209.1793897992,381298.73517906753,0.009137511
2024-02-07,986594.0236529664,0.028531755302324813,2087647.0714796341,0.30258837953808204,2087.647071479634,0.0003025883795380816,890936.5481405002,95657.4755124661,0.029018164
2024-02-08,996917.8772686399,0.010470766317241939,2094188.9274638211,0.0066307476300789744,2094.1889274638206,6.630747630078422e-06,898265.1381961068,98652.73907253308,0.021173716
2024-02-09,1029535.8746876586,0.03272747284010234,2102794.2605669457,0.008631937794817612,2102.794260566945,8.631937794817488e-06,929849.6374959734,99686.23719168521,0.04071927
2024-02-10,1041259.1893539003,0.011393066466867253,2109050.244666116,0.006076509088202621,2109.0502446661158,6.0765090882031584e-06,938311.8501302173,102947.33922368304,0.013118744
2024-02-11,1041274.3078929537,1.914276692802315e-05,2113864.287586099,0.004623289733433481,2113.8642875860987,4.623289733433299e-06,937153.2106797723,104121.09721318143,0.011494994
2024-02-12,1082911.7451574742,0.03999554840489044,2122764.0071670804,0.008546950129779188,2122.76400716708,8.546950129778911e-06,978793.0813604838,104118.66379699035,0.0334841
2024-02-13,1081487.6069791033,-0.0013068881562966932,2131657.6514770873,0.008212713870522829,2131.657651477087,8.2127138705229e-06,973202.4109403294,108285.19603877379,-0.004360795
2024-02-14,1124682.5264687294,0.03994571523367509,2137534.138987,0.005433707674494284,2137.5341389869996,5.433707674494227e-06,1016536.7264019817,108145.80006674762,0.04216492
2024-02-15,1121031.2309358898,-0.003242619811940218,2141911.8293561246,0.0038923787523129456,2141.9118293561246,3.892378752313412e-06,1008567.4789995041,112463.75193638563,0.0016378164
2024-02-16,1110726.0981422723,-0.009176966062156738,2159379.062057106,0.015581397037795932,2159.3790620571053,1.5581397037795513e-05,998640.5563622247,112085.54178004767,0.00470531
2024-02-17,1101491.063404464,-0.008303941779449667,2171008.9479767764,0.010470525486996262,2171.0089479767757,1.0470525486996119e-05,990432.9329828066,111058.13042165744,-0.009236991
2024-02-18,1126028.6405772022,0.02227910171459654,2173663.214545669,0.0024097032259970297,2173.6632145456683,2.40970322599698e-06,1015882.3075458982,110146.33303130392,0.009585738
2024-02-19,1128986.6919740418,0.002636626744708112,2184529.046759285,0.009649694352397799,2184.529046759284,9.649694352397536e-06,1016391.6542511985,112595.03772284316,-0.0069612265
2024-02-20,1130414.2677242374,0.0012758605489790967,2197382.877175726,0.011385280719266888,2197.3828771757253,1.138528071926716e-05,1017528.447295266,112885.82042897149,0.009349942
2024-02-21,1112189.7463359542,-0.016103823328123747,2217912.6104374584,0.018161247471745974,2217.9126104374577,1.8161247471746005e-05,999165.8118326141,113023.93450334005,-0.007834673
2024-02-22,1108672.6776276827,-0.0028639032221726996,2549777.5205099685,0.2983887517087981,2549.777520509968,0.0002983887517087981,664115.697961905,444556.9796657776,-0.010819197
2024-02-23,1099636.4161891963,-0.008146912365612616,2553779.812214551,0.0036099849715305926,2553.7798122145505,3.6099849715306716e-06,656171.3474298278,443465.06875936844,-0.010612011
2024-02-24,1112935.3107653847,0.01209718451885882,2557389.866323481,0.0032829524884602384,2557.38986632348,3.2829524884599374e-06,673083.9061690548,439851.40459632984,0.016239762
2024-02-25,1127354.819000727,0.012961068622053255,2562712.565717461,0.004782577515956155,2562.71256571746,4.7825775159561516e-06,682186.0377098108,445168.78129091614,0.0031149387
2024-02-26,1152190.0371992474,0.022040588844869778,2575058.415074709,0.01095116563939561,2575.058415074708,1.0951165639395745e-05,701260.0087405858,450930.0284586616,0.053115726
2024-02-27,1170467.5081775573,0.016172860811337106,2931796.5365975937,0.3096174328933156,2931.7965365975933,0.00030961743289331596,1055605.1261539268,114862.38202363042,0.047008753
2024-02-28,1253476.3220806438,0.07093891191327995,2954674.093475004,0.019545657369875517,2954.6740934750037,1.9545657369875402e-05,1136455.6961970674,117020.62588357642,0.094583035
2024-02-29,1261839.86452961,0.006694348863323992,2982339.4364330345,0.02207089393767616,2982.3394364330343,2.207089393767639e-05,1136519.7844541906,125320.08007541938,-0.020840585
2024-03-01,1291460.9723349982,0.023503175207690893,3018475.051133118,0.028637242898927034,3018.475051133117,2.863724289892646e-05,1165313.0055294195,126147.96680557862,0.020561099
2024-03-02,1289376.5179761888,-0.0016099997409480486,3023677.579038651,0.004028405052091332,3023.67757903865,4.028405052091154e-06,1160235.7367168916,129140.78125929726,-0.006421387
2024-03-03,1304327.3882740547,0.011599323545962128,3028702.685744576,0.003897315203019512,3028.7026857445744,3.897315203019055e-06,1175391.8827637478,128935.50551030702,0.018176079
2024-03-04,1361184.387623159,0.04359846772901887,3038378.8823821745,0.0074185336630876965,3038.378882382173,7.418533663087766e-06,1230761.4381625818,130422.94946057712,0.08130908
2024-03-05,1301372.0356579982,-0.04392388631732157,3062222.548670373,0.017516852606451954,3062.2225486703715,1.7516852606452087e-05,1165280.5620813542,136091.473576644,-0.066256166
2024-03-06,1361924.7589531993,0.046549229871427365,3087365.2895608204,0.01932017916593303,3087.3652895608193,1.932017916593328e-05,1231812.5854565988,130112.1734966005,0.03687823
2024-03-07,1412611.9953262957,0.037228938678311375,3103142.2520070095,0.011584312820860594,3103.142252007008,1.1584312820860518e-05,1276432.2877510553,136179.70757524043,0.011337757
2024-03-08,1425274.4715776048,0.008996343612520842,3149008.9018220133,0.0324693900142121,3149.008901822012,3.2469390014212e-05,1284059.1338637222,141215.33771388247,0.0194695
2024-03-09,1427382.9168517548,0.001484652075349014,3156600.3298416743,0.005326292002731381,3156.600329841673,5.3262920027315135e-06,1284862.9415659693,142519.9752857855,0.00277555
2024-03-10,1428771.1954198112,0.0009756843632214677,3160996.9540869677,0.0030801995690060953,3160.9969540869665,3.0801995690060853e-06,1286034.4496617767,142736.74575803458,0.009406805
2024-03-11,1481944.6996362666,0.03722121811842826,3168097.0436798525,0.004969367814556595,3168.097043679851,4.969367814556493e-06,1339074.6801838784,142870.01945238822,0.04527855
2024-03-12,1475424.3014583657,-0.004392559664438092,3178964.7090305816,0.007333381166919744,3178.9647090305803,7.333381166919729e-06,1327240.6991600897,148183.60229827615,-0.008686304
2024-03-13,1525859.765755732,0.034195803109967046,3196819.3279952,0.012101345319424622,3196.819327995199,1.2101345319424642e-05,1378332.1000183404,147527.66573739174,0.022678137
2024-03-14,1536813.9088263363,0.007205176984255476,3236765.9228156684,0.026179728777816852,3236.7659228156667,2.6179728777816646e-05,1384267.8836853332,152546.02514100296,-0.023038387
2024-03-15,1527032.6756665814,-0.006323290660809163,3300278.045487362,0.041327139419370384,3300.2780454873605,4.132713941937051e-05,1373414.9113208433,153617.76434573816,-0.0264619
2024-03-16,1467755.0951399435,-0.038789407662965195,3345165.601025665,0.02939528161616376,3345.165601025664,2.9395281616163835e-05,1315096.7201742902,152658.37496565338,-0.060420573
2024-03-17,1514795.0836450455,0.0326449275560082,4219935.846729056,0.5959919666434444,4219.935846729055,0.0005959919666434446,488241.2332217049,1026553.8504233407,0.047363162
2024-03-18,1495726.573782439,-0.01226587873424437,4708152.906115784,0.32229907837562655,4708.152906115784,0.00032229907837562734,890306.4269177981,605420.146864641,-0.011455536
2024-03-19,1398293.097460722,-0.06513578970207544,4716297.666134033,0.00544535355660114,4716.2976661340335,5.445353556601208e-06,800010.5919441192,598282.5055166028,-0.0839017
2024-03-20,1452072.2560172903,0.03877640214605399,5157914.574754254,0.31582570880324723,5157.914574754254,0.00031582570880324737,473708.650260427,978363.6057568633,0.09530771
2024-03-21,1408611.8015117403,-0.02960374072515609,5631598.498975894,0.32621236461114517,5631.598498975895,0.0003262123646111456,828266.4734445603,580345.3280671801,-0.034481466
2024-03-22,1398168.6821315791,-0.007104593969005912,6067102.969446197,0.30917281113427686,6067.102969446198,0.0003091728111342765,412575.87287031306,985592.8092612661,-0.026024342
2024-03-23,1392033.1681498291,-0.004383333233181436,6073977.7012153575,0.004916954482687661,6073.977701215358,4.9169544826877284e-06,413321.9653894928,978711.2027603363,0.0030310154
2024-03-24,1419192.3003633781,0.019513486330722803,6078265.686270813,0.003080375635844338,6078.2656862708145,3.0803756358446515e-06,444773.3706435533,974418.9297198249,0.05032003
2024-03-25,1431004.4585596477,0.008336542500598235,6097264.418502359,0.013387003457305058,6097.264418502359,1.3387003457304617e-05,437605.79534050915,993398.6632191384,0.039726496
2024-03-26,1434569.2267700238,0.0027968821509910835,6534847.03626035,0.30578704010358715,6534.84703626035,0.00030578704010358724,862614.2969969301,571954.9297730937,0.0015454292
2024-03-27,1422048.872355359,-0.008725724460880312,6537545.658071905,0.001881137390373086,6537.545658071905,1.8811373903721833e-06,848223.8994669995,573824.9728883595,-0.0074014068
2024-03-28,1437646.3055137182,0.010972588850886008,6543670.101934077,0.004306774528802125,6543.670101934077,4.306774528802575e-06,868823.8474266778,568822.4580870403,0.018865824
2024-03-29,1437385.7289008251,-0.00017690818312910935,6549915.318936395,0.004344056655914835,6549.915318936395,4.344056655914659e-06,862324.2990284695,575061.4298723558,-0.013140082
2024-03-30,1440636.3429439743,0.0022691851091466487,6560995.567908884,0.007708612065434711,6560.9955679088835,7.70861206543455e-06,865684.0445378793,574952.2984060951,-0.0038419366
2024-03-31,1469536.0317676775,0.02006489624125108,6567525.486751926,0.0045326628576494625,6567.525486751926,4.532662857649841e-06,893297.0217335711,576239.0100341066,0.024400353
2024-04-01,1419655.5373301082,-0.03363514550907409,7019961.664988058,0.30787688661972074,7019.961664988058,0.00030787688661972106,1273154.3751840245,146501.16214608372,-0.02287054
2024-04-02,1369896.730118242,-0.03474286959419089,7455861.674723257,0.30704632093710565,7455.861674723257,0.0003070463209371053,802470.3765402104,567426.3535780316,-0.060097933
2024-04-03,1369094.259741702,1.3278295827371244e-18,8258332.051263467,0.5857889568587737,8258.332051263467,0.0005857889568587737,0.0,1369094.259741702,0.0076270103
2024-04-04,1369094.259741702,0.0,8258332.051263467,0.0,8258.332051263467,0.0,0.0,1369094.259741702,0.038271427
2024-04-05,1364682.387075796,-0.002922475468371491,8669060.329185978,0.2999999999999997,8669.060329185977,0.0002999999999999994,406727.13353452715,957955.2535412689,-0.009741485
2024-04-06,1371171.34440813,0.004756883294463135,8671737.84618089,0.001962007438704831,8671.73784618089,1.9620074387049695e-06,415896.2853787687,955275.0590293613,0.015856266
2024-04-07,1373939.4965663014,0.0020221375333836014,8676282.72823722,0.0033145981899812896,8676.282728237218,3.314598189980844e-06,414124.1003626668,959815.3962036347,0.006740451
2024-04-08,1415640.9517367466,0.030653154181400334,9090406.781954467,0.3014136028203655,9090.406781954465,0.00030141360282036475,866479.2958221112,549161.6559146354,0.032577753
2024-04-09,1379317.7780749784,-0.025646389285677883,9107501.50673453,0.012075607702002363,9107.501506734528,1.2075607702003052e-05,813078.49210506,566239.2859699185,-0.034543395
